"color","display_id","icon","id","image","keywords","name","conversion","pini","pini_class","weight"
"#17BCEF",NA,"/static/img/icons/sitc/sitc_10.png","10",NA,NA,"Machinery",NA,NA,NA,NA
"#17BCEF","5722","/static/img/icons/sitc/sitc_10.png","105722",NA,"fuses, caps, igniters, detonators","Initiating Devices","3603",42.1771,3,1427330032
"#17BCEF","5838","/static/img/icons/sitc/sitc_10.png","105838",NA,NA,"Polymerization Ion Exchangers","3914",35.0459,1,945863274
"#17BCEF","6250","/static/img/icons/sitc/sitc_10.png","106250",NA,NA,"Rubber tires, tire cases, inner and flaps, for wheels of all kinds",NA,NA,NA,NA
"#17BCEF","6251","/static/img/icons/sitc/sitc_10.png","106251",NA,"pneumatic, tyres, rubber","Car Tires","4011",39.4953,2,37311688020
"#17BCEF","6280","/static/img/icons/sitc/sitc_10.png","106280",NA,NA,"Other articles of rubber",NA,NA,NA,NA
"#17BCEF","6282","/static/img/icons/sitc/sitc_10.png","106282",NA,"conveyor, elevator","Transmission Belts","4010",39.549,2,4979756746
"#17BCEF","6289","/static/img/icons/sitc/sitc_10.png","106289",NA,"hardened, unhardened","Miscellaneous Rubber","4016",39.2136,2,23596389482
"#17BCEF","6352","/static/img/icons/sitc/sitc_10.png","106352",NA,NA,"Casks and Barrels","4416",38.745,2,832093725
"#17BCEF","6418","/static/img/icons/sitc/sitc_10.png","106418",NA,"paperboard, impregnated, rolls, sheets, tarred, asphalted, resins","Coated Paper","4809",35.7395,1,24398557477
"#17BCEF","6572","/static/img/icons/sitc/sitc_10.png","106572",NA,"non-woven fabric, filters, gowns, textiles, pillows, medical","Bonded Fiber Fabrics","5603",39.0654,2,13797249280
"#17BCEF","6577","/static/img/icons/sitc/sitc_10.png","106577",NA,"wadding, wicks","Textiles Fabrics for Machinery","5601",39.7184,2,6612977979
"#17BCEF","6631","/static/img/icons/sitc/sitc_10.png","106631",NA,"grindstones","Polishing Stones","6804",37.3258,1,3954074459
"#17BCEF","6632","/static/img/icons/sitc/sitc_10.png","106632",NA,"wool, asbestos, ceramic","Abrasive Powder","6805",37.0494,1,3920363936
"#17BCEF","6645","/static/img/icons/sitc/sitc_10.png","106645",NA,NA,"Unworked Cast Glass","7003",40.3595,2,1846801995
"#17BCEF","6647","/static/img/icons/sitc/sitc_10.png","106647",NA,"toughened, laminated","Safety Glass","7007",38.9151,2,8971149354
"#17BCEF","6731","/static/img/icons/sitc/sitc_10.png","106731",NA,"steel, rod, high carbon, alloy, stainless, heat-resistant","Iron Wire","7213",40.6883,2,15320541730
"#17BCEF","6760","/static/img/icons/sitc/sitc_10.png","106760",NA,"rails, iron, steel","Metal Railway Material","7302",37.2013,1,3847903176
"#17BCEF","6781","/static/img/icons/sitc/sitc_10.png","106781",NA,NA,"Iron Pipes","7303",45.0343,3,1588116600
"#17BCEF","6782","/static/img/icons/sitc/sitc_10.png","106782",NA,"pipes, blanks, steel","Seamless Iron Tubes","7304",39.5195,2,15569886596
"#17BCEF","6784","/static/img/icons/sitc/sitc_10.png","106784",NA,NA,"High-pressure hydro-electric conduits of steel",NA,NA,NA,NA
"#17BCEF","6785","/static/img/icons/sitc/sitc_10.png","106785",NA,"pipes, fittings, steel","Iron Tubes","7307",38.7003,2,16964010724
"#17BCEF","6793","/static/img/icons/sitc/sitc_10.png","106793",NA,"stampings","Iron and Steel Forging","7326",39.5931,2,4589428324
"#17BCEF","6832","/static/img/icons/sitc/sitc_10.png","106832",NA,"alloys","Worked Nickel","7507",37.8549,1,5111614961
"#17BCEF","6940","/static/img/icons/sitc/sitc_10.png","106940",NA,"nails, screws, nuts, bolts, rivets, tacks, hook-nails, spike cramps, studs, cotters, washers","Fasteners","7415",37.1958,1,32984668891
"#17BCEF","6950","/static/img/icons/sitc/sitc_10.png","106950",NA,NA,"Tools for use in machines or by hand",NA,NA,NA,NA
"#17BCEF","6954","/static/img/icons/sitc/sitc_10.png","106954",NA,"tips, blades, hand, power, machine, knives, cutting blades, carbide","Interchangeable Tool Parts","8209",37.5518,1,28623264887
"#17BCEF","6975","/static/img/icons/sitc/sitc_10.png","106975",NA,NA,"Miscellaneous Indoors Sanitary Ware of Base Metal","7324",38.6132,1,4068558162
"#17BCEF","6991","/static/img/icons/sitc/sitc_10.png","106991",NA,"locks, padlocks, safes, mountings, hat-racks, brackets","Locksmith Hardware","8301",37.3689,1,41986854236
"#17BCEF","6992","/static/img/icons/sitc/sitc_10.png","106992",NA,NA,"Metal Chains","7315",37.3616,1,4923254512
"#17BCEF","6994","/static/img/icons/sitc/sitc_10.png","106994",NA,NA,"Metal Springs","7320",41.1398,2,6165932321
"#17BCEF","7000","/static/img/icons/sitc/sitc_10.png","107000",NA,NA,"Machinery and transport equipment",NA,NA,NA,NA
"#17BCEF","7100","/static/img/icons/sitc/sitc_10.png","107100",NA,NA,"Power generating machinery and equipment",NA,NA,NA,NA
"#17BCEF","7120","/static/img/icons/sitc/sitc_10.png","107120",NA,NA,"Steam engines, turbines",NA,NA,NA,NA
"#17BCEF","7126","/static/img/icons/sitc/sitc_10.png","107126",NA,NA,"Steam Power Units","8406",40.0566,2,1567616050
"#17BCEF","7129","/static/img/icons/sitc/sitc_10.png","107129",NA,"power","Miscellaneous Parts of Steam Power Units",NA,36.7801,1,4290215017
"#17BCEF","7130","/static/img/icons/sitc/sitc_10.png","107130",NA,NA,"Internal combustion piston engines and parts",NA,NA,NA,NA
"#17BCEF","7132","/static/img/icons/sitc/sitc_10.png","107132",NA,"internal combustion, reciprocating","Motor Vehicles Piston Engines",NA,39.1881,2,64067837969
"#17BCEF","7133","/static/img/icons/sitc/sitc_10.png","107133",NA,"ships","Internal Combustion Engines for Boats","8408",36.582,1,6518894168
"#17BCEF","7138","/static/img/icons/sitc/sitc_10.png","107138",NA,NA,"Miscellaneous Combustion Engines",NA,39.5693,2,14951139933
"#17BCEF","7139","/static/img/icons/sitc/sitc_10.png","107139",NA,"cylinder, spark plug, valves, pistons, piston rings, connecting rod, crankshaft, sump","Piston Engine Parts",NA,40.884,2,62559112960
"#17BCEF","7140","/static/img/icons/sitc/sitc_10.png","107140",NA,NA,"Non-electric engines and motors",NA,NA,NA,NA
"#17BCEF","7160","/static/img/icons/sitc/sitc_10.png","107160",NA,NA,"Rotating electric plant and parts thereof, nes",NA,NA,NA,NA
"#17BCEF","7161","/static/img/icons/sitc/sitc_10.png","107161",NA,"generators, direct current","DC Motors",NA,35.9492,1,21345763353
"#17BCEF","7162","/static/img/icons/sitc/sitc_10.png","107162",NA,"alternating current, internal combustion piston engines","Electric Motors and AC Generators","8502",38.5547,1,48061113459
"#17BCEF","7163","/static/img/icons/sitc/sitc_10.png","107163",NA,"mechanical, rectifier, inverter, AC, DC, power, electricity","Rotary Converters",NA,37.2351,1,138754043
"#17BCEF","7169","/static/img/icons/sitc/sitc_10.png","107169",NA,NA,"Miscellaneous Rotating Electric Plant Parts","8503",36.6826,1,16575841728
"#17BCEF","7187","/static/img/icons/sitc/sitc_10.png","107187",NA,"tubines, fission, power plants, electricity","Nuclear Reactors","8401",38.2438,1,3652743705
"#17BCEF","7188","/static/img/icons/sitc/sitc_10.png","107188",NA,"motors, water turbines, hydraulic engines, waterwheels, regulators","Miscellaneous Engines","8410",36.3788,1,18693242407
"#17BCEF","7200","/static/img/icons/sitc/sitc_10.png","107200",NA,NA,"Machinery specialized for specific industries",NA,NA,NA,NA
"#17BCEF","7210","/static/img/icons/sitc/sitc_10.png","107210",NA,NA,"Agricultural machinery (excluding tractors) and parts thereof, nes",NA,NA,NA,NA
"#17BCEF","7211","/static/img/icons/sitc/sitc_10.png","107211",NA,NA,"Soil Preparation Machinery","8432",37.6701,1,6526104110
"#17BCEF","7212","/static/img/icons/sitc/sitc_10.png","107212",NA,"lawn mowers, thresher, fodder presses, straw, agricultural cleaning, grading","Harvesting Machines","8437",37.7881,1,18116065847
"#17BCEF","7213","/static/img/icons/sitc/sitc_10.png","107213",NA,"milk, cheese, yogurt","Dairy Machinery","8434",35.6787,1,1687945956
"#17BCEF","7219","/static/img/icons/sitc/sitc_10.png","107219",NA,"farm, presses, crushers, horticultural, equipment","Miscellaneous Agricultural Machinery","8435",36.2371,1,6737634169
"#17BCEF","7220","/static/img/icons/sitc/sitc_10.png","107220",NA,NA,"Non-road tractors",NA,NA,NA,NA
"#17BCEF","7223","/static/img/icons/sitc/sitc_10.png","107223",NA,NA,"Track Laying Tractors",NA,41.7929,2,1140774462
"#17BCEF","7224","/static/img/icons/sitc/sitc_10.png","107224",NA,NA,"Tractors","8701",38.9687,2,17929827926
"#17BCEF","7230","/static/img/icons/sitc/sitc_10.png","107230",NA,NA,"Civil engineering equipment",NA,NA,NA,NA
"#17BCEF","7233","/static/img/icons/sitc/sitc_10.png","107233",NA,"steamroller, compactor","Road Rollers",NA,32.8066,1,1729717007
"#17BCEF","7234","/static/img/icons/sitc/sitc_10.png","107234",NA,"bulldozers, angledozers, levellers, shovels, excavators, tamping, boring, sinking, snow plows, snow ploughs","Construction Machinery","8479",38.3202,1,45940015595
"#17BCEF","7239","/static/img/icons/sitc/sitc_10.png","107239",NA,NA,"Miscellaneous Machinery",NA,38.1226,1,47930681453
"#17BCEF","7240","/static/img/icons/sitc/sitc_10.png","107240",NA,NA,"Textile and leather machinery",NA,NA,NA,NA
"#17BCEF","7243","/static/img/icons/sitc/sitc_10.png","107243",NA,NA,"Sewing Machinery","8452",38.0057,1,4637753812
"#17BCEF","7244","/static/img/icons/sitc/sitc_10.png","107244",NA,NA,"Textile Machinery","8445",34.8548,1,5298884366
"#17BCEF","7245","/static/img/icons/sitc/sitc_10.png","107245",NA,"weaving, knitting, gimping, warping, netting","Yarn Preparing Machines","8449",37.2191,1,4362454325
"#17BCEF","7246","/static/img/icons/sitc/sitc_10.png","107246",NA,"knitting, looms","Auxiliary Weaving Machinery","8448",35.9272,1,2334700725
"#17BCEF","7247","/static/img/icons/sitc/sitc_10.png","107247",NA,"cutting, cleaning, dry-cleaning, washing, linen","Miscellaneous Textile Machinery","8451",38.0961,1,9996081791
"#17BCEF","7250","/static/img/icons/sitc/sitc_10.png","107250",NA,NA,"Paper & pulp mill machinery",NA,NA,NA,NA
"#17BCEF","7251","/static/img/icons/sitc/sitc_10.png","107251",NA,NA,"Cellulose Pulp Making Machines","8439",34.4991,1,1938092385
"#17BCEF","7252","/static/img/icons/sitc/sitc_10.png","107252",NA,NA,"Paper Making Machines","8441",34.6859,1,3886425362
"#17BCEF","7259","/static/img/icons/sitc/sitc_10.png","107259",NA,NA,"Paper Making Machine Parts",NA,34.0108,1,4123628339
"#17BCEF","7260","/static/img/icons/sitc/sitc_10.png","107260",NA,NA,"Printing, bookbinding machinery, and parts thereof, nes",NA,NA,NA,NA
"#17BCEF","7263","/static/img/icons/sitc/sitc_10.png","107263",NA,"printing, founding, linotype","Type Setting Machines","8442",38.6264,1,1842843813
"#17BCEF","7264","/static/img/icons/sitc/sitc_10.png","107264",NA,"rotary, platen","Printing Presses","8443",36.6214,1,4441371421
"#17BCEF","7267","/static/img/icons/sitc/sitc_10.png","107267",NA,NA,"Miscellaneous Printing Machines",NA,38.1848,1,1680973867
"#17BCEF","7268","/static/img/icons/sitc/sitc_10.png","107268",NA,NA,"Bookbinding Machines","8440",35.4282,1,941228909
"#17BCEF","7269","/static/img/icons/sitc/sitc_10.png","107269",NA,NA,"Printing Machine Parts",NA,37.2425,1,2877440784
"#17BCEF","7271","/static/img/icons/sitc/sitc_10.png","107271",NA,NA,"Grain Milling Machinery",NA,40.2141,2,1621535447
"#17BCEF","7272","/static/img/icons/sitc/sitc_10.png","107272",NA,"animal, vegetables, fruits, smoothies, food, drink","Miscellaneous Food-Processing Machinery","8438",34.5793,1,12982776242
"#17BCEF","7280","/static/img/icons/sitc/sitc_10.png","107280",NA,NA,"Other machinery, equipment, for specialized industries; parts nes",NA,NA,NA,NA
"#17BCEF","7281","/static/img/icons/sitc/sitc_10.png","107281",NA,"minerals, glass, ebonite, carving","Machine Tools for Specialized Industries","8465",36.4954,1,10219727316
"#17BCEF","7283","/static/img/icons/sitc/sitc_10.png","107283",NA,"sorting, screening, washing, substances, crushing, grinding, mixing, kneading, agglomerating, moulding, shaping","Miscellaneous Mineral Working Tools","8474",38.1565,1,15414607805
"#17BCEF","7284","/static/img/icons/sitc/sitc_10.png","107284",NA,"glass working machines, rubber, plastics, tobacco, treating wood, treating metals, mechanical appliances, individual functions","Machinery for Specialized Industries","8475",36.5415,1,130547470676
"#17BCEF","7300","/static/img/icons/sitc/sitc_10.png","107300",NA,NA,"Metalworking machinery",NA,NA,NA,NA
"#17BCEF","7360","/static/img/icons/sitc/sitc_10.png","107360",NA,NA,"Metalworking machine-tools, parts and accessories thereof",NA,NA,NA,NA
"#17BCEF","7361","/static/img/icons/sitc/sitc_10.png","107361",NA,"metalworking, tools, ultrasonic, gear, cutting, lathes, reaming, milling, drilling, boring, sawing, planing, tapping, screw-cuttings, surfacing","Metal Cutting Machines","8458",37.1632,1,16410956599
"#17BCEF","7362","/static/img/icons/sitc/sitc_10.png","107362",NA,"forging, stamping, metalworking, bending, forming, folding, flattering, shearing, punching, notching","Metal Forming Machine Tool","8462",39.0951,2,8833420316
"#17BCEF","7367","/static/img/icons/sitc/sitc_10.png","107367",NA,"metal carbides","Miscellaneous Metalworking Machine-Tools","8457",37.5568,1,12005325026
"#17BCEF","7368","/static/img/icons/sitc/sitc_10.png","107368",NA,"racks","Tool Holders","8466",36.8426,1,4832622014
"#17BCEF","7369","/static/img/icons/sitc/sitc_10.png","107369",NA,"boring head, chuck, collets, dial indicator indexing head, rotary table, sine bar, vise","Parts of Metalworking Machine Tools",NA,35.8099,1,9393480550
"#17BCEF","7370","/static/img/icons/sitc/sitc_10.png","107370",NA,NA,"Metalworking machinery (other than machine-tools), and parts, nes",NA,NA,NA,NA
"#17BCEF","7371","/static/img/icons/sitc/sitc_10.png","107371",NA,"metal, foundry","Miscellaneous Metallurgy Equipment","8454",37.1782,1,2837917256
"#17BCEF","7372","/static/img/icons/sitc/sitc_10.png","107372",NA,NA,"Rolling Mills","8455",38.5477,1,4299776541
"#17BCEF","7373","/static/img/icons/sitc/sitc_10.png","107373",NA,"welding, brazing, cutting, gas powered, electric, laser","Miscellaneous Metalworking Machinery","8515",36.0235,1,10286326826
"#17BCEF","7400","/static/img/icons/sitc/sitc_10.png","107400",NA,NA,"General industrial machinery and equipment, nes, and parts of, nes",NA,NA,NA,NA
"#17BCEF","7411","/static/img/icons/sitc/sitc_10.png","107411",NA,NA,"Gas Generators","8405",37.3831,1,644823387
"#17BCEF","7412","/static/img/icons/sitc/sitc_10.png","107412",NA,"central heating equipment, mechanical stokers","Furnaces","8416",35.748,1,2448144245
"#17BCEF","7413","/static/img/icons/sitc/sitc_10.png","107413",NA,"heating equipment, laboratory","Industrial Furnaces and Ovens","8417",36.4688,1,9241261489
"#17BCEF","7416","/static/img/icons/sitc/sitc_10.png","107416",NA,"A/C, ac, parts, thermistor, HVAC, exhaust, fan, duct, machinery, plant, laboratory","Miscellaneous Heating and Cooling Equipment",NA,34.6258,1,33134680388
"#17BCEF","7420","/static/img/icons/sitc/sitc_10.png","107420",NA,NA,"Pumps for liquids; liquid elevators; and parts thereof, nes",NA,NA,NA,NA
"#17BCEF","7422","/static/img/icons/sitc/sitc_10.png","107422",NA,"dynamic, axisymmetric, turbomachinery, water, sewage, turbine","Centrifugal Pumps",NA,36.3129,1,13098523973
"#17BCEF","7423","/static/img/icons/sitc/sitc_10.png","107423",NA,NA,"Rotary Pumps",NA,36.9344,1,5502890311
"#17BCEF","7428","/static/img/icons/sitc/sitc_10.png","107428",NA,"liquid elevators, garage, lubricant","Miscellaneous Pumps","8413",37.1252,1,5721324429
"#17BCEF","7429","/static/img/icons/sitc/sitc_10.png","107429",NA,"elevators","Miscellaneous Liquid Pump Parts",NA,34.9758,1,14151764373
"#17BCEF","7430","/static/img/icons/sitc/sitc_10.png","107430",NA,"centrifuges","Pumps, compressors, fans and blowers",NA,NA,NA,NA
"#17BCEF","7431","/static/img/icons/sitc/sitc_10.png","107431",NA,"vacuum, compression","Air Pumps and Compressors","8414",38.5634,1,37450418074
"#17BCEF","7432","/static/img/icons/sitc/sitc_10.png","107432",NA,"compressors","Miscellaneous Pump Parts",NA,36.843,1,15195664875
"#17BCEF","7433","/static/img/icons/sitc/sitc_10.png","107433",NA,NA,"Free-piston generators for gas turbines and parts",NA,NA,NA,NA
"#17BCEF","7434","/static/img/icons/sitc/sitc_10.png","107434",NA,"hvac, cooling, heating, exhaust, duct, vent","Fans and Blowers",NA,37.8036,1,8936257962
"#17BCEF","7435","/static/img/icons/sitc/sitc_10.png","107435",NA,"scientific, lab equipment, rotation, sedimentation, isotope, biology, chemistry","Centrifuges","8421",35.3264,1,2218038302
"#17BCEF","7436","/static/img/icons/sitc/sitc_10.png","107436",NA,"flocculation, irrigation, drinking water, sieving, adsorption, ion exchanges","Filtering and Purifying Machinery",NA,41.2088,2,41322396794
"#17BCEF","7439","/static/img/icons/sitc/sitc_10.png","107439",NA,"flocculation, irrigation, drinking water, sieving, adsorption, ion exchanges, scientific, lab equipment, rotation, sedimentation, isotope, biology, chemistry","Miscellaneous Centrifuge and Filtering Machinery",NA,36.0755,1,12951523702
"#17BCEF","7440","/static/img/icons/sitc/sitc_10.png","107440",NA,NA,"Mechanical handling equipment and parts",NA,NA,NA,NA
"#17BCEF","7441","/static/img/icons/sitc/sitc_10.png","107441",NA,"work, dock","Factory Trucks","8709",36.2423,1,20076321084
"#17BCEF","7442","/static/img/icons/sitc/sitc_10.png","107442",NA,"elevators, escalators, moving pavements, handling, telphers, conveyors, pulley tackle, hoists, winches, capstans, derricks, cranes, pneumatic","Lifting and Loading Machinery","8425",35.7153,1,48301011855
"#17BCEF","7449","/static/img/icons/sitc/sitc_10.png","107449",NA,"elevators, escalators, moving pavements, handling, conveyors","Miscellaneous Parts of Lifting Machinery","8431",35.4215,1,13024901135
"#17BCEF","7451","/static/img/icons/sitc/sitc_10.png","107451",NA,"air, wrench, ratchet, blow gun, jackhammer, grinder, drill, nail gun, sandblaster, paint sprayer","Pneumatic Power Hand Tools","8467",35.1669,1,7193403233
"#17BCEF","7452","/static/img/icons/sitc/sitc_10.png","107452",NA,"calendering, rolling, cylinders, packaging, bottling, parts, vending, weighing, spraying, fire extinguishers","Miscellaneous Non-Electrical Machines","8423",35.5251,1,46343683792
"#17BCEF","7490","/static/img/icons/sitc/sitc_10.png","107490",NA,NA,"Non-electric parts and accessories of machinery, nes",NA,NA,NA,NA
"#17BCEF","7491","/static/img/icons/sitc/sitc_10.png","107491",NA,"ball bearings, needle roller, cylindrical, spherical, tapered","Roller Bearings","8482",38.1232,1,29313359396
"#17BCEF","7492","/static/img/icons/sitc/sitc_10.png","107492",NA,"cocks, pipes, boiler shells","Valves","8481",37.0889,1,80509501056
"#17BCEF","7493","/static/img/icons/sitc/sitc_10.png","107493",NA,"shaft, crank, bearing housing, pulley blocks","Pulley System Parts","8483",36.9898,1,50298093549
"#17BCEF","7499","/static/img/icons/sitc/sitc_10.png","107499",NA,"foundry moulds, glass, mineral, rubber, plastic, metal gaskets","Miscellaneous Non-Electrical Machinery Parts","8485",37.4187,1,30656444432
"#17BCEF","7721","/static/img/icons/sitc/sitc_10.png","107721",NA,"switches, control panels, relays, fuses, switchboards, fusegear, isolators, plc, boards, logic controllers","Circuit Breakers and Panels","8538",40.8751,2,181341286840
"#17BCEF","7732","/static/img/icons/sitc/sitc_10.png","107732",NA,NA,"Electrical Insulators","8546",37.2731,1,7227665763
"#17BCEF","7758","/static/img/icons/sitc/sitc_10.png","107758",NA,"heaters, water heaters, space heaters, hair dryers, smoothing irons, irons, curling irons, blankets","Electric Heating Devices","6301",39.238,2,41763897776
"#17BCEF","7783","/static/img/icons/sitc/sitc_10.png","107783",NA,"ignition, starting equipment, generators, lighting, defrosters, lights, inverters, lamps, flashers, turn signal switches","Automotive Electrical Equipment","8539",38.0829,1,43829754241
"#17BCEF","7784","/static/img/icons/sitc/sitc_10.png","107784",NA,"fasteners, hammers, bandsaw, chainsaw, drill, jackhammer, jigsaw, lathe, nail gun, wrench, sewing machines, saws, planers","Power Tools","8508",37.0303,1,13461201740
"#17BCEF","7800","/static/img/icons/sitc/sitc_10.png","107800",NA,NA,"Road vehicles",NA,NA,NA,NA
"#17BCEF","7810","/static/img/icons/sitc/sitc_10.png","107810",NA,"autos, automobiles, vehicles","Cars","8703",38.4521,1,669381532890
"#17BCEF","7821","/static/img/icons/sitc/sitc_10.png","107821",NA,"transportation vehicles, lorries","Trucks and Vans","8704",41.1037,2,115260633622
"#17BCEF","7822","/static/img/icons/sitc/sitc_10.png","107822",NA,"transportation vehicles, lorries","Special Purpose Trucks and Vans","8705",36.8804,1,12384612403
"#17BCEF","7831","/static/img/icons/sitc/sitc_10.png","107831",NA,"buses","Public Passenger Vehicles","8702",43.037,3,15442995900
"#17BCEF","7832","/static/img/icons/sitc/sitc_10.png","107832",NA,"semi tractor, prime mover, road tractor, traction unit","Tractor Units",NA,38.375,1,33106627486
"#17BCEF","7840","/static/img/icons/sitc/sitc_10.png","107840",NA,NA,"Parts & accessories of motor vehicles",NA,NA,NA,NA
"#17BCEF","7841","/static/img/icons/sitc/sitc_10.png","107841",NA,NA,"Chassis with Engines","8706",37.5602,1,3156544508
"#17BCEF","7842","/static/img/icons/sitc/sitc_10.png","107842",NA,"chassis","Vehicle Bodies","8707",36.1606,1,7532228656
"#17BCEF","7849","/static/img/icons/sitc/sitc_10.png","107849",NA,"car parts, auto, guages, meters, sensors, starters, switches, alternator, muffler","Vehicles Parts and Accessories","8708",37.945,1,346065224929
"#17BCEF","7850","/static/img/icons/sitc/sitc_10.png","107850",NA,"invalid carriages","Motorcycles, scooters and motorized wheelchairs",NA,NA,NA,NA
"#17BCEF","7851","/static/img/icons/sitc/sitc_10.png","107851",NA,"motorbikes, bikes","Motorcycles","8711",40.5009,2,20351764782
"#17BCEF","7860","/static/img/icons/sitc/sitc_10.png","107860",NA,NA,"Trailers, and other vehicles, not motorized",NA,NA,NA,NA
"#17BCEF","7868","/static/img/icons/sitc/sitc_10.png","107868",NA,"hand-draw, carts","Non-Mechanically Propelled Vehicles",NA,37.4462,1,10503186452
"#17BCEF","7900","/static/img/icons/sitc/sitc_10.png","107900",NA,NA,"Other transport equipment",NA,NA,NA,NA
"#17BCEF","7910","/static/img/icons/sitc/sitc_10.png","107910",NA,NA,"Railway vehicles and associated equipment",NA,NA,NA,NA
"#17BCEF","7911","/static/img/icons/sitc/sitc_10.png","107911",NA,NA,"Electric Trains","8601",46.4499,4,1152346363
"#17BCEF","7913","/static/img/icons/sitc/sitc_10.png","107913",NA,"trains, tramway, trolleys","Mechanically Propelled Railway","8603",34.5252,1,4686434598
"#17BCEF","7914","/static/img/icons/sitc/sitc_10.png","107914",NA,"trains","Railway Passenger Cars","8605",37.0522,1,1048396872
"#17BCEF","7918","/static/img/icons/sitc/sitc_10.png","107918",NA,NA,"Railway or tramway freight and maintenance cars",NA,NA,NA,NA
"#17BCEF","7919","/static/img/icons/sitc/sitc_10.png","107919",NA,"train parts, tramway, locomotives","Railway Track Fixtures and Fittings","8607",37.5956,1,12463720626
"#17BCEF","8121","/static/img/icons/sitc/sitc_10.png","108121",NA,"furnaces, non-electric, heat","Central Heating Equipment","7322",38.121,1,9204630699
"#17BCEF","8732","/static/img/icons/sitc/sitc_10.png","108732",NA,"strobes","Non-Electrical Counting Devices","9029",41.1052,2,5602673699
"#17BCEF","8741","/static/img/icons/sitc/sitc_10.png","108741",NA,"compasses, surveying, instruments, hydrographic, geophysical","Analog Navigation Devices","9014",37.0216,1,15234778712
"#17BCEF","8743","/static/img/icons/sitc/sitc_10.png","108743",NA,"mass flow meters, readout, pressure, analyzers","Control Instruments of Gas or Liquid","9032",39.1522,2,41592857106
"#17BCEF","8749","/static/img/icons/sitc/sitc_10.png","108749",NA,NA,"Measuring Instrument Parts","9033",39.7178,2,23397582902
"#17BCEF","8812","/static/img/icons/sitc/sitc_10.png","108812",NA,NA,"Movie Cameras and Equipment","9007",41.3674,2,745940328
"#17BCEF","8935","/static/img/icons/sitc/sitc_10.png","108935",NA,NA,"Plastic Lamps",NA,37.0345,1,663658176
"#17BCEF","8946","/static/img/icons/sitc/sitc_10.png","108946",NA,"guns, firearms, ammunition, shooting, sporting, hunting","Non-Military Arms","9303",39.752,2,2535491767
"#17BCEF","8989","/static/img/icons/sitc/sitc_10.png","108989",NA,"metronomes, reed, tuner, guard","Musical Instrument Parts","9209",40.0633,2,1202844890
"#17BCEF","9510","/static/img/icons/sitc/sitc_10.png","109510",NA,"tanks, artillery, weapons, revolvers, pistols, guns, bombs, torpedoes, missiles, arms","Armoured Vehicles, Firearms and Ammunition","9301",39.223,2,9777535943
"#8beae3",NA,"/static/img/icons/sitc/sitc_11.png","11",NA,NA,"Electronics",NA,NA,NA,NA
"#8beae3","6637","/static/img/icons/sitc/sitc_11.png","116637",NA,NA,"Miscellaneous Refractory Goods","6903",38.5758,1,1757577815
"#8beae3","6648","/static/img/icons/sitc/sitc_11.png","116648",NA,"glass, framed","Mirrors","7009",38.6468,1,5773574302
"#8beae3","7415","/static/img/icons/sitc/sitc_11.png","117415",NA,"A/C, ac, parts, thermistor, HVAC, exhaust, fan, duct","Air Conditioners","8415",40.4344,2,39062034415
"#8beae3","7421","/static/img/icons/sitc/sitc_11.png","117421",NA,NA,"Reciprocating Pumps",NA,36.4694,1,19712180640
"#8beae3","7500","/static/img/icons/sitc/sitc_11.png","117500",NA,NA,"Office machines and automatic data processing equipment",NA,NA,NA,NA
"#8beae3","7510","/static/img/icons/sitc/sitc_11.png","117510",NA,NA,"Office machines",NA,NA,NA,NA
"#8beae3","7511","/static/img/icons/sitc/sitc_11.png","117511",NA,NA,"Typewriters","8469",43.6098,3,54085183
"#8beae3","7512","/static/img/icons/sitc/sitc_11.png","117512",NA,"accounting, cash registers, ticketing","Calculating Machines","8470",42.919,3,3847265660
"#8beae3","7518","/static/img/icons/sitc/sitc_11.png","117518",NA,"hectograph, stencil, duplicating, copy, xerox, photo-copying, thermo-copying","Miscellaneous Office Equipment","9009",40.4649,2,40582892466
"#8beae3","7520","/static/img/icons/sitc/sitc_11.png","117520",NA,NA,"Automatic data processing machines",NA,NA,NA,NA
"#8beae3","7521","/static/img/icons/sitc/sitc_11.png","117521",NA,"abacus, mechanical, electrical, analogue","Analog Computers","8471",39.784,2,3307494
"#8beae3","7522","/static/img/icons/sitc/sitc_11.png","117522",NA,"computers, laptops, desktops, macs, pc, portable, data processing, CPU","Personal Computers",NA,39.2962,2,136807779382
"#8beae3","7523","/static/img/icons/sitc/sitc_11.png","117523",NA,"computers, processors, digital, complete processing unites","CPUs",NA,36.9281,1,65402704133
"#8beae3","7524","/static/img/icons/sitc/sitc_11.png","117524",NA,"Hard drives, pen drives, flash drivers, solid state memory","Digital storage units",NA,NA,NA,NA
"#8beae3","7525","/static/img/icons/sitc/sitc_11.png","117525",NA,"input, output, storage, mouse, keyboard, expansion cards, graphics cards, image scanners, tape drives, microphones, loudspeakers, webcams","Computer Peripherals",NA,40.6277,2,87289781755
"#8beae3","7528","/static/img/icons/sitc/sitc_11.png","117528",NA,NA,"Miscellaneous Data Processing Equipment",NA,39.8082,2,23172852060
"#8beae3","7590","/static/img/icons/sitc/sitc_11.png","117590",NA,NA,"Parts, nes of and accessories for machines of headings 751 or 752",NA,NA,NA,NA
"#8beae3","7591","/static/img/icons/sitc/sitc_11.png","117591",NA,"typewriters, cash registers, accounting, ticketings","Parts of Office Machines","8473",41.0177,2,4064474737
